BatchId,AccountId,SubscriptionId,CustomerId,ProviderId,ProductId,ProductCategory,ChannelId,Amount,Value,PricingStrategy,Date,Hour,Day,Month,MargeBrute,TauxRentabilité
BatchId_61186,AccountId_2541,SubscriptionId_3184,CustomerId_2957,ProviderId_6,ProductId_3,airtime,ChannelId_3,1300.0,1300,2,2019-02-13,13,13,2,0.0,0.0
BatchId_72426,AccountId_3873,SubscriptionId_4023,CustomerId_4319,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_24556,AccountId_2081,SubscriptionId_2573,CustomerId_2486,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2000.0,2000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_75762,AccountId_4841,SubscriptionId_3829,CustomerId_4319,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-13,13,13,2,-200.0,-2.0
BatchId_61975,AccountId_3411,SubscriptionId_4029,CustomerId_3845,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000.0,1000,4,2019-02-13,13,13,2,0.0,0.0
BatchId_106668,AccountId_2081,SubscriptionId_2573,CustomerId_2486,ProviderId_1,ProductId_15,financial_services,ChannelId_3,500.0,500,2,2019-02-13,13,13,2,0.0,0.0
BatchId_84500,AccountId_4841,SubscriptionId_3829,CustomerId_3845,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,13,13,2,-100.0,-2.0
BatchId_105878,AccountId_2805,SubscriptionId_3966,CustomerId_3226,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_40397,AccountId_3124,SubscriptionId_901,CustomerId_3551,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_52641,AccountId_2587,SubscriptionId_1175,CustomerId_3004,ProviderId_5,ProductId_8,tv,ChannelId_3,11000.0,11330,2,2019-02-13,13,13,2,-330.0,-0.02912621359223301
BatchId_55648,AccountId_4841,SubscriptionId_3829,CustomerId_3004,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-154.0,154,2,2019-02-13,13,13,2,-308.0,-2.0
BatchId_83530,AccountId_4840,SubscriptionId_3829,CustomerId_3004,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2,2019-02-13,13,13,2,-2000.0,-2.0
BatchId_88135,AccountId_430,SubscriptionId_4639,CustomerId_759,ProviderId_6,ProductId_4,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_108374,AccountId_752,SubscriptionId_2683,CustomerId_1097,ProviderId_1,ProductId_11,data_bundles,ChannelId_3,500.0,500,4,2019-02-13,13,13,2,0.0,0.0
BatchId_96698,AccountId_2384,SubscriptionId_2424,CustomerId_2798,ProviderId_5,ProductId_3,airtime,ChannelId_3,750.0,750,4,2019-02-13,13,13,2,0.0,0.0
BatchId_30803,AccountId_752,SubscriptionId_2683,CustomerId_1097,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,500.0,500,2,2019-02-13,13,13,2,0.0,0.0
BatchId_63577,AccountId_4841,SubscriptionId_3829,CustomerId_1097,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10.0,10,2,2019-02-13,13,13,2,-20.0,-2.0
BatchId_89575,AccountId_4840,SubscriptionId_3829,CustomerId_1097,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2,2019-02-13,13,13,2,-2000.0,-2.0
BatchId_52201,AccountId_3909,SubscriptionId_2758,CustomerId_4355,ProviderId_5,ProductId_15,financial_services,ChannelId_3,500.0,500,2,2019-02-13,13,13,2,0.0,0.0
BatchId_50413,AccountId_4841,SubscriptionId_3829,CustomerId_2798,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-37.5,38,2,2019-02-13,13,13,2,-75.5,-1.986842105263158
BatchId_1288,AccountId_2604,SubscriptionId_1406,CustomerId_3022,ProviderId_6,ProductId_10,airtime,ChannelId_3,30000.0,30000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_36964,AccountId_4841,SubscriptionId_3829,CustomerId_3022,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-600.0,600,2,2019-02-13,13,13,2,-1200.0,-2.0
BatchId_49692,AccountId_2659,SubscriptionId_3327,CustomerId_3078,ProviderId_6,ProductId_3,airtime,ChannelId_3,3000.0,3000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_45875,AccountId_4841,SubscriptionId_3829,CustomerId_3078,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-150.0,150,2,2019-02-13,13,13,2,-300.0,-2.0
BatchId_48632,AccountId_3668,SubscriptionId_4666,CustomerId_4109,ProviderId_5,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_70105,AccountId_10,SubscriptionId_4346,CustomerId_5085,ProviderId_4,ProductId_11,data_bundles,ChannelId_5,-1000.0,1000,4,2019-02-13,13,13,2,-2000.0,-2.0
BatchId_48632,AccountId_3668,SubscriptionId_4666,CustomerId_4109,ProviderId_5,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_31005,AccountId_3668,SubscriptionId_4666,CustomerId_4109,ProviderId_6,ProductId_1,airtime,ChannelId_3,5000.0,5000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_16426,AccountId_4841,SubscriptionId_3829,CustomerId_4109,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250.0,250,2,2019-02-13,13,13,2,-500.0,-2.0
BatchId_26912,AccountId_3017,SubscriptionId_4580,CustomerId_3442,ProviderId_5,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_132940,AccountId_3773,SubscriptionId_2350,CustomerId_4216,ProviderId_5,ProductId_3,airtime,ChannelId_3,2000.0,2000,4,2019-02-13,13,13,2,0.0,0.0
BatchId_12720,AccountId_4841,SubscriptionId_3829,CustomerId_4216,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-13,13,13,2,-200.0,-2.0
BatchId_115221,AccountId_1608,SubscriptionId_2553,CustomerId_1987,ProviderId_6,ProductId_19,tv,ChannelId_3,11000.0,11000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_76046,AccountId_4841,SubscriptionId_3829,CustomerId_1987,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-220.0,220,2,2019-02-13,13,13,2,-440.0,-2.0
BatchId_37651,AccountId_3017,SubscriptionId_4580,CustomerId_3442,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,13,13,2,0.0,0.0
BatchId_84533,AccountId_4841,SubscriptionId_3829,CustomerId_3442,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,13,13,2,-100.0,-2.0
BatchId_63556,AccountId_4576,SubscriptionId_575,CustomerId_5040,ProviderId_3,ProductId_13,utility_bill,ChannelId_3,127000.0,134610,1,2019-02-13,13,13,2,-7610.0,-0.05653368991902533
BatchId_70690,AccountId_4841,SubscriptionId_3829,CustomerId_5040,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-1667.0,1667,2,2019-02-13,13,13,2,-3334.0,-2.0
BatchId_102584,AccountId_4700,SubscriptionId_4729,CustomerId_5168,ProviderId_5,ProductId_3,airtime,ChannelId_3,10000.0,10000,4,2019-02-13,13,13,2,0.0,0.0
BatchId_13492,AccountId_4841,SubscriptionId_3829,CustomerId_5168,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-500.0,500,2,2019-02-13,13,13,2,-1000.0,-2.0
BatchId_130918,AccountId_4383,SubscriptionId_2283,CustomerId_4840,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_109188,AccountId_4841,SubscriptionId_3829,CustomerId_4840,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,14,13,2,-100.0,-2.0
BatchId_95151,AccountId_3668,SubscriptionId_4666,CustomerId_4109,ProviderId_6,ProductId_1,airtime,ChannelId_3,400.0,400,2,2019-02-13,14,13,2,0.0,0.0
BatchId_126352,AccountId_4576,SubscriptionId_575,CustomerId_5040,ProviderId_3,ProductId_3,airtime,ChannelId_3,10000.0,10000,1,2019-02-13,14,13,2,0.0,0.0
BatchId_20056,AccountId_4841,SubscriptionId_3829,CustomerId_5040,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-500.0,500,2,2019-02-13,14,13,2,-1000.0,-2.0
BatchId_30731,AccountId_3129,SubscriptionId_836,CustomerId_3555,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_81149,AccountId_4841,SubscriptionId_3829,CustomerId_3555,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40.0,40,2,2019-02-13,14,13,2,-80.0,-2.0
BatchId_12897,AccountId_4576,SubscriptionId_575,CustomerId_5040,ProviderId_3,ProductId_10,airtime,ChannelId_3,10000.0,10000,1,2019-02-13,14,13,2,0.0,0.0
BatchId_119614,AccountId_4841,SubscriptionId_3829,CustomerId_5040,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-200.0,200,2,2019-02-13,14,13,2,-400.0,-2.0
BatchId_76304,AccountId_926,SubscriptionId_2624,CustomerId_1275,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_118111,AccountId_4841,SubscriptionId_3829,CustomerId_1275,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,14,13,2,-100.0,-2.0
BatchId_88815,AccountId_4590,SubscriptionId_666,CustomerId_5054,ProviderId_5,ProductId_3,airtime,ChannelId_3,200000.0,200000,4,2019-02-13,14,13,2,0.0,0.0
BatchId_121973,AccountId_2659,SubscriptionId_3327,CustomerId_3078,ProviderId_6,ProductId_10,airtime,ChannelId_3,3000.0,3000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_38806,AccountId_4841,SubscriptionId_3829,CustomerId_3078,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-60.0,60,2,2019-02-13,14,13,2,-120.0,-2.0
BatchId_77214,AccountId_830,SubscriptionId_1262,CustomerId_1175,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_24844,AccountId_4841,SubscriptionId_3829,CustomerId_1175,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40.0,40,2,2019-02-13,14,13,2,-80.0,-2.0
BatchId_89336,AccountId_4841,SubscriptionId_3829,CustomerId_5054,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10000.0,10000,2,2019-02-13,14,13,2,-20000.0,-2.0
BatchId_133753,AccountId_4202,SubscriptionId_483,CustomerId_4654,ProviderId_6,ProductId_10,airtime,ChannelId_3,700.0,700,2,2019-02-13,14,13,2,0.0,0.0
BatchId_85597,AccountId_3873,SubscriptionId_4023,CustomerId_4319,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_100791,AccountId_4841,SubscriptionId_3829,CustomerId_4654,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-14.0,14,2,2019-02-13,14,13,2,-28.0,-2.0
BatchId_132980,AccountId_4841,SubscriptionId_3829,CustomerId_4319,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-13,14,13,2,-200.0,-2.0
BatchId_106393,AccountId_830,SubscriptionId_1262,CustomerId_1175,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_4385,AccountId_4841,SubscriptionId_3829,CustomerId_1175,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20.0,20,2,2019-02-13,14,13,2,-40.0,-2.0
BatchId_88825,AccountId_2816,SubscriptionId_1758,CustomerId_3238,ProviderId_5,ProductId_15,financial_services,ChannelId_3,500.0,500,2,2019-02-13,14,13,2,0.0,0.0
BatchId_50881,AccountId_2816,SubscriptionId_1758,CustomerId_3238,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_43632,AccountId_4841,SubscriptionId_3829,CustomerId_3238,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,14,13,2,-100.0,-2.0
BatchId_103197,AccountId_3873,SubscriptionId_4023,CustomerId_4319,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_34492,AccountId_4841,SubscriptionId_3829,CustomerId_4319,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,14,13,2,-100.0,-2.0
BatchId_64908,AccountId_830,SubscriptionId_1262,CustomerId_1175,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_99522,AccountId_4841,SubscriptionId_3829,CustomerId_1175,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20.0,20,2,2019-02-13,14,13,2,-40.0,-2.0
BatchId_48819,AccountId_2961,SubscriptionId_707,CustomerId_3386,ProviderId_5,ProductId_15,financial_services,ChannelId_3,10000.0,10000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_18515,AccountId_3976,SubscriptionId_3055,CustomerId_4426,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_23778,AccountId_830,SubscriptionId_1262,CustomerId_1175,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_67762,AccountId_4841,SubscriptionId_3829,CustomerId_1175,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20.0,20,2,2019-02-13,14,13,2,-40.0,-2.0
BatchId_132524,AccountId_4841,SubscriptionId_3829,CustomerId_4426,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,14,13,2,-100.0,-2.0
BatchId_30052,AccountId_4383,SubscriptionId_2283,CustomerId_4840,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_108866,AccountId_4841,SubscriptionId_3829,CustomerId_4840,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-13,14,13,2,-200.0,-2.0
BatchId_41617,AccountId_2961,SubscriptionId_707,CustomerId_3386,ProviderId_6,ProductId_4,airtime,ChannelId_3,7000.0,7000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_69525,AccountId_4841,SubscriptionId_3829,CustomerId_3386,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-350.0,350,2,2019-02-13,14,13,2,-700.0,-2.0
BatchId_103137,AccountId_83,SubscriptionId_4269,CustomerId_403,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_73441,AccountId_4841,SubscriptionId_3829,CustomerId_403,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,14,13,2,-100.0,-2.0
BatchId_81665,AccountId_3293,SubscriptionId_1955,CustomerId_3722,ProviderId_5,ProductId_3,airtime,ChannelId_3,500.0,500,4,2019-02-13,14,13,2,0.0,0.0
BatchId_1471,AccountId_4841,SubscriptionId_3829,CustomerId_3722,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-25.0,25,2,2019-02-13,14,13,2,-50.0,-2.0
BatchId_64089,AccountId_2401,SubscriptionId_2507,CustomerId_2815,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000.0,1000,4,2019-02-13,14,13,2,0.0,0.0
BatchId_85183,AccountId_4841,SubscriptionId_3829,CustomerId_2815,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,14,13,2,-100.0,-2.0
BatchId_65956,AccountId_2384,SubscriptionId_2424,CustomerId_2798,ProviderId_5,ProductId_3,airtime,ChannelId_3,1000.0,1000,4,2019-02-13,14,13,2,0.0,0.0
BatchId_99966,AccountId_4841,SubscriptionId_3829,CustomerId_2798,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,14,13,2,-100.0,-2.0
BatchId_86545,AccountId_1346,SubscriptionId_652,CustomerId_1709,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_45510,AccountId_4841,SubscriptionId_3829,CustomerId_1709,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20.0,20,2,2019-02-13,14,13,2,-40.0,-2.0
BatchId_60894,AccountId_958,SubscriptionId_4817,CustomerId_1307,ProviderId_3,ProductId_4,airtime,ChannelId_3,2000.0,2000,1,2019-02-13,14,13,2,0.0,0.0
BatchId_97454,AccountId_4841,SubscriptionId_3829,CustomerId_1307,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-13,14,13,2,-200.0,-2.0
BatchId_64878,AccountId_2612,SubscriptionId_3044,CustomerId_3030,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_69110,AccountId_4438,SubscriptionId_2137,CustomerId_4896,ProviderId_5,ProductId_1,airtime,ChannelId_3,6000.0,6000,4,2019-02-13,14,13,2,0.0,0.0
BatchId_99878,AccountId_4841,SubscriptionId_3829,CustomerId_3030,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,14,13,2,-100.0,-2.0
BatchId_96261,AccountId_4841,SubscriptionId_3829,CustomerId_4896,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-300.0,300,2,2019-02-13,14,13,2,-600.0,-2.0
BatchId_128685,AccountId_1687,SubscriptionId_1086,CustomerId_2069,ProviderId_1,ProductId_15,financial_services,ChannelId_3,4700.0,4700,2,2019-02-13,14,13,2,0.0,0.0
BatchId_119681,AccountId_335,SubscriptionId_3204,CustomerId_665,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,14,13,2,0.0,0.0
BatchId_99680,AccountId_1687,SubscriptionId_1086,CustomerId_2069,ProviderId_6,ProductId_10,airtime,ChannelId_3,4740.0,4740,2,2019-02-13,14,13,2,0.0,0.0
BatchId_50400,AccountId_2198,SubscriptionId_3834,CustomerId_2607,ProviderId_6,ProductId_10,airtime,ChannelId_3,500.0,500,2,2019-02-13,14,13,2,0.0,0.0
BatchId_44115,AccountId_4841,SubscriptionId_3829,CustomerId_2069,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-94.0,94,2,2019-02-13,14,13,2,-188.0,-2.0
BatchId_40546,AccountId_4841,SubscriptionId_3829,CustomerId_2607,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-10.0,10,2,2019-02-13,14,13,2,-20.0,-2.0
BatchId_51684,AccountId_2450,SubscriptionId_3457,CustomerId_2866,ProviderId_5,ProductId_3,airtime,ChannelId_3,5000.0,5000,4,2019-02-13,14,13,2,0.0,0.0
BatchId_3526,AccountId_4841,SubscriptionId_3829,CustomerId_2866,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-250.0,250,2,2019-02-13,14,13,2,-500.0,-2.0
BatchId_29164,AccountId_2672,SubscriptionId_2656,CustomerId_3091,ProviderId_3,ProductId_3,airtime,ChannelId_3,1200.0,1200,1,2019-02-13,14,13,2,0.0,0.0
BatchId_17022,AccountId_4841,SubscriptionId_3829,CustomerId_3091,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-60.0,60,2,2019-02-13,14,13,2,-120.0,-2.0
BatchId_71223,AccountId_1687,SubscriptionId_1086,CustomerId_2069,ProviderId_1,ProductId_15,financial_services,ChannelId_3,4400.0,4400,2,2019-02-13,15,13,2,0.0,0.0
BatchId_88787,AccountId_1687,SubscriptionId_1086,CustomerId_2069,ProviderId_1,ProductId_15,financial_services,ChannelId_3,4200.0,4200,0,2019-02-13,15,13,2,0.0,0.0
BatchId_42591,AccountId_3108,SubscriptionId_1692,CustomerId_3535,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_99828,AccountId_1687,SubscriptionId_1086,CustomerId_2069,ProviderId_1,ProductId_15,financial_services,ChannelId_3,1500.0,1500,2,2019-02-13,15,13,2,0.0,0.0
BatchId_101583,AccountId_1687,SubscriptionId_1086,CustomerId_2069,ProviderId_6,ProductId_10,airtime,ChannelId_3,1594.0,1594,2,2019-02-13,15,13,2,0.0,0.0
BatchId_99434,AccountId_4841,SubscriptionId_3829,CustomerId_2069,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-30.0,30,2,2019-02-13,15,13,2,-60.0,-2.0
BatchId_117508,AccountId_1687,SubscriptionId_1086,CustomerId_2069,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2000.0,2000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_61046,AccountId_1687,SubscriptionId_1086,CustomerId_2069,ProviderId_1,ProductId_15,financial_services,ChannelId_3,2000.0,2000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_36866,AccountId_1687,SubscriptionId_1086,CustomerId_2069,ProviderId_6,ProductId_10,airtime,ChannelId_3,2030.0,2030,2,2019-02-13,15,13,2,0.0,0.0
BatchId_103271,AccountId_4841,SubscriptionId_3829,CustomerId_2069,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40.0,40,2,2019-02-13,15,13,2,-80.0,-2.0
BatchId_82952,AccountId_2906,SubscriptionId_288,CustomerId_3330,ProviderId_6,ProductId_10,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_74525,AccountId_4841,SubscriptionId_3829,CustomerId_3330,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-40.0,40,2,2019-02-13,15,13,2,-80.0,-2.0
BatchId_68284,AccountId_4383,SubscriptionId_2283,CustomerId_4840,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_35870,AccountId_4841,SubscriptionId_3829,CustomerId_4840,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,15,13,2,-100.0,-2.0
BatchId_76172,AccountId_323,SubscriptionId_4674,CustomerId_652,ProviderId_6,ProductId_3,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_74958,AccountId_4841,SubscriptionId_3829,CustomerId_652,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-50.0,50,2,2019-02-13,15,13,2,-100.0,-2.0
BatchId_117708,AccountId_4841,SubscriptionId_3829,CustomerId_1096,ProviderId_6,ProductId_6,financial_services,ChannelId_3,50.0,50,2,2019-02-13,15,13,2,0.0,0.0
BatchId_57496,AccountId_2906,SubscriptionId_288,CustomerId_3330,ProviderId_6,ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_24005,AccountId_4841,SubscriptionId_3829,CustomerId_3330,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20.0,20,2,2019-02-13,15,13,2,-40.0,-2.0
BatchId_25412,AccountId_2544,SubscriptionId_119,CustomerId_2960,ProviderId_6,ProductId_10,airtime,ChannelId_3,1500.0,1500,2,2019-02-13,15,13,2,0.0,0.0
BatchId_65215,AccountId_4383,SubscriptionId_2283,CustomerId_4840,ProviderId_6,ProductId_3,airtime,ChannelId_3,2000.0,2000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_112593,AccountId_4841,SubscriptionId_3829,CustomerId_4840,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-100.0,100,2,2019-02-13,15,13,2,-200.0,-2.0
BatchId_117431,AccountId_1686,SubscriptionId_3389,CustomerId_2068,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_23337,AccountId_926,SubscriptionId_2624,CustomerId_1275,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_15628,AccountId_4841,SubscriptionId_3829,CustomerId_1275,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20.0,20,2,2019-02-13,15,13,2,-40.0,-2.0
BatchId_2943,AccountId_2612,SubscriptionId_3044,CustomerId_3030,ProviderId_6,ProductId_10,airtime,ChannelId_3,1000.0,1000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_5471,AccountId_444,SubscriptionId_537,CustomerId_774,ProviderId_1,ProductId_15,financial_services,ChannelId_3,800.0,800,2,2019-02-13,15,13,2,0.0,0.0
BatchId_38396,AccountId_4841,SubscriptionId_3829,CustomerId_3030,ProviderId_4,ProductId_6,financial_services,ChannelId_2,-20.0,20,2,2019-02-13,15,13,2,-40.0,-2.0
BatchId_23944,AccountId_1346,SubscriptionId_652,CustomerId_1709,ProviderId_1,ProductId_15,financial_services,ChannelId_3,20000.0,20000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_127311,AccountId_4841,SubscriptionId_3829,CustomerId_3912,ProviderId_4,ProductId_6,financial_services,ChannelId_3,50.0,50,2,2019-02-13,15,13,2,0.0,0.0
BatchId_89872,AccountId_2547,SubscriptionId_3859,CustomerId_2963,ProviderId_6,ProductId_3,airtime,ChannelId_3,500.0,500,2,2019-02-13,15,13,2,0.0,0.0
BatchId_44044,AccountId_1346,SubscriptionId_652,CustomerId_1709,ProviderId_1,ProductId_15,financial_services,ChannelId_3,20000.0,20000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_65118,AccountId_4482,SubscriptionId_2938,CustomerId_4943,ProviderId_3,ProductId_15,financial_services,ChannelId_3,5000.0,5000,2,2019-02-13,15,13,2,0.0,0.0
BatchId_99160,AccountId_1346,SubscriptionId_652,CustomerId_1709,ProviderId_6,ProductId_19,tv,ChannelId_3,12000.0,12000,2,2019-02-13,15,13,2,0.0,0.0
